,weekday,hour,day,lang,reach,retweetcount,likes,klout,sentiment,locationid,isreshare
3940,Wednesday,20,6,en,155,86,0,41,0.0,866,1
3941,Wednesday,20,6,en,33,0,0,12,0.0,1333,0
3942,Wednesday,20,6,en,226,4,0,33,0.0,866,1
3943,Wednesday,20,6,en,1611,87,0,35,0.0,1333,1
3944,Wednesday,20,6,en,8337,0,0,22,0.0,3019,0
3945,Wednesday,20,6,en,2772,0,0,44,0.0,1788,0
3946,Wednesday,20,6,en,68,88,0,24,0.0,3751,1
3947,Wednesday,20,6,en,478,0,0,48,0.0,80,0
3948,Wednesday,20,6,en,824,1,0,46,0.0,1329,1
3949,Wednesday,20,6,en,497,1,0,42,0.0,2319,1
3950,Wednesday,20,6,en,70,31,0,28,2.0,3744,1
3951,Wednesday,20,6,en,495,4,0,43,0.0,2925,1
3952,Wednesday,20,6,en,56,89,0,20,0.0,3751,1
3953,Wednesday,20,6,en,10270,0,0,48,0.0,1349,0
3954,Wednesday,20,6,en,99,0,0,52,0.0,631,0
3955,Wednesday,21,6,en,1110,0,0,41,0.0,3019,0
3956,Wednesday,21,6,en,5,0,0,19,0.0,3874,0
3957,Wednesday,21,6,en,24,0,0,21,0.0,3019,0
3958,Wednesday,21,6,en,939,1,0,45,0.0,2055,0
3959,Wednesday,21,6,en,508,2,0,45,0.0,3120,1
3960,Wednesday,21,6,en,70,1,0,28,0.0,3744,0
3961,Wednesday,21,6,en,88,1,0,36,0.0,1333,0
3962,Wednesday,21,6,en,33,0,0,12,-1.5,1333,0
3963,Wednesday,21,6,en,88,0,0,36,1.0,1333,0
3964,Wednesday,21,6,en,897,0,0,52,0.0,3846,0
3965,Wednesday,21,6,en,88,0,0,36,0.0,1333,0
3966,Wednesday,21,6,en,181,91,0,40,0.0,3751,1
3967,Wednesday,21,6,en,255,0,0,26,2.0,3825,0
3968,Wednesday,21,6,en,3483,0,0,55,0.0,3754,0
3969,Wednesday,21,6,en,3483,0,0,55,3.0,3754,0
3970,Wednesday,21,6,en,88,0,0,36,2.0,1333,0
3971,Wednesday,21,6,en,9126,0,0,45,0.0,3776,0
3972,Wednesday,21,6,en,678,0,0,47,0.0,473,0
3973,Wednesday,21,6,en,678,93,0,47,0.0,473,1
3974,Wednesday,21,6,en,0,0,0,10,0.0,3999,0
3975,Wednesday,21,6,en,0,0,0,10,0.0,3999,0
3976,Wednesday,21,6,en,88,0,0,36,2.0,1333,0
3977,Wednesday,21,6,en,465,30,0,36,0.0,3741,1
3978,Wednesday,21,6,en,465,94,0,36,0.0,3741,1
3979,Wednesday,21,6,en,2496,1,0,55,0.0,3886,1
3980,Wednesday,21,6,en,33,0,0,12,0.0,1333,0
3981,Wednesday,21,6,en,88,0,0,36,0.0,1333,0
3982,Wednesday,21,6,en,33,0,0,12,0.0,1333,0
3983,Wednesday,21,6,en,96,95,0,28,0.0,2925,1
3984,Wednesday,21,6,en,33,0,0,12,0.0,1333,0
3985,Wednesday,21,6,en,15,96,0,16,0.0,1333,1
3986,Wednesday,21,6,en,1455,0,0,48,0.0,800,0
3987,Wednesday,21,6,en,1998,1,0,50,0.0,800,0
3988,Wednesday,21,6,en,2775,0,0,49,0.0,1333,0
3989,Wednesday,21,6,en,2775,0,0,49,-2.0,1333,0
3990,Wednesday,21,6,en,15,31,0,16,0.0,1333,1
3991,Wednesday,21,6,en,65,98,0,29,0.0,1332,1
3992,Wednesday,21,6,en,7828,2,0,53,0.0,3751,1
3993,Wednesday,21,6,en,7828,99,0,53,0.0,3751,1
3994,Wednesday,21,6,en,202,0,0,45,0.0,3033,0
3995,Wednesday,21,6,en,674,0,0,47,0.0,2620,0
3996,Wednesday,21,6,en,596,0,0,47,0.0,3062,0
3997,Wednesday,21,6,en,316,0,0,29,0.0,3776,0
3998,Wednesday,21,6,en,588,0,0,47,0.0,6061,0
3999,Wednesday,21,6,en,531,0,0,49,0.0,3019,0
4000,Wednesday,21,6,en,577,0,0,49,0.0,3033,0
4001,Wednesday,21,6,en,551,0,0,48,0.0,3120,0
4002,Wednesday,21,6,en,555,0,0,49,0.0,3062,0
4003,Wednesday,21,6,en,536,0,0,49,0.0,2620,0
4004,Wednesday,21,6,en,696,0,0,34,0.0,3803,0
4005,Wednesday,21,6,en,2451,101,0,49,0.0,2641,1
4006,Wednesday,21,6,en,101,0,0,44,0.0,3845,0
4007,Wednesday,21,6,en,33,0,0,12,2.0,1333,0
4008,Wednesday,21,6,en,2775,0,0,49,1.0,1333,0
4009,Wednesday,21,6,en,1578,0,0,50,0.0,3751,0
4010,Wednesday,21,6,en,642,0,0,47,0.0,3957,0
4011,Wednesday,21,6,en,2775,0,0,49,0.0,1333,0
4012,Wednesday,21,6,en,2775,0,0,49,0.0,1333,0
4013,Wednesday,21,6,en,71,0,0,20,0.0,5264,0
4014,Wednesday,21,6,en,334,68,0,42,0.0,2943,1
4015,Wednesday,21,6,en,48,104,0,23,0.0,3766,1
4016,Wednesday,21,6,en,3481,63,0,52,0.0,3829,1
4017,Wednesday,21,6,en,123,0,0,42,0.0,3932,0
4018,Wednesday,21,6,en,319,106,0,43,0.0,611,1
4019,Wednesday,21,6,en,319,13,0,43,0.0,611,1
4020,Wednesday,21,6,en,206,0,0,38,2.0,3171,0
4021,Wednesday,21,6,en,27,0,0,15,0.0,3907,0
4022,Wednesday,21,6,en,978,33,0,45,2.0,2925,1
4023,Wednesday,21,6,en,242,0,0,36,1.0,3019,0
4024,Wednesday,21,6,en,133,0,0,21,0.0,3751,0
4025,Wednesday,21,6,en,10867,0,0,60,0.0,3753,0
4026,Wednesday,21,6,en,14,4,0,17,2.0,2997,1
4027,Wednesday,21,6,en,97,0,0,42,0.0,3764,0
4028,Wednesday,21,6,en,127911,1,0,70,0.0,3751,1
4029,Wednesday,21,6,en,1246,0,0,41,0.0,2844,0
4030,Wednesday,21,6,en,334,0,0,43,0.0,82,0
4031,Wednesday,21,6,en,26918,0,0,30,0.0,3776,0
4032,Wednesday,21,6,en,322,109,0,37,0.0,2925,1
4033,Wednesday,21,6,en,269,0,0,48,0.0,294,0
4034,Wednesday,21,6,en,334,110,0,43,0.0,82,1
4035,Wednesday,22,6,en,355,111,0,30,0.0,3751,1
4036,Wednesday,22,6,en,355,29,0,30,0.0,3751,1
4037,Wednesday,22,6,en,1296,0,0,41,0.0,3738,0
4038,Wednesday,22,6,en,16,0,0,28,0.0,3764,0
4039,Wednesday,22,6,en,92,1,0,37,0.0,3751,1
4040,Wednesday,22,6,en,685,0,0,51,0.0,1332,0
4041,Wednesday,22,6,en,96,0,0,37,0.0,1333,0
4042,Wednesday,22,6,en,16,0,0,0,0.0,3751,0
4043,Wednesday,22,6,en,1143,32,0,40,0.0,3778,1
4044,Wednesday,22,6,en,87,33,0,26,0.0,3751,1
4045,Wednesday,22,6,en,507,3,0,45,0.0,3776,1
4046,Wednesday,22,6,en,209,117,0,42,0.0,800,1
4047,Wednesday,22,6,en,161,119,0,34,0.0,1332,1
4048,Wednesday,22,6,en,41,0,0,30,0.0,4146,0
4049,Wednesday,22,6,en,1302,120,0,52,0.0,3206,1
4050,Wednesday,22,6,en,152,34,0,22,0.0,2610,1
4051,Wednesday,22,6,en,748,0,0,49,0.0,4489,0
4052,Wednesday,22,6,en,133,0,0,21,0.0,3751,0
4053,Wednesday,22,6,en,6829,0,0,47,0.0,3764,0
4054,Wednesday,22,6,en,88,0,0,36,-4.0,1333,0
4055,Wednesday,22,6,en,72,0,0,28,0.0,3751,0
4056,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4057,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4058,Wednesday,22,6,en,88,0,0,36,0.0,1333,0
4059,Wednesday,22,6,en,96,0,0,37,0.0,1333,0
4060,Wednesday,22,6,en,33,0,0,12,0.0,1333,0
4061,Wednesday,22,6,en,96,0,0,29,0.0,1332,0
4062,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4063,Wednesday,22,6,en,320,1,0,41,0.0,1329,0
4064,Wednesday,22,6,en,41,0,0,30,2.0,4146,0
4065,Wednesday,22,6,en,155,124,0,36,0.0,2641,1
4066,Wednesday,22,6,en,88,0,0,36,0.0,1333,0
4067,Wednesday,22,6,en,33,0,0,12,0.0,1333,0
4068,Wednesday,22,6,en,321,0,0,52,0.0,3811,0
4069,Wednesday,22,6,en,181,2,0,43,3.0,3946,0
4070,Wednesday,22,6,en,380,0,0,53,0.0,1332,0
4071,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4072,Wednesday,22,6,en,85,4,0,41,4.0,80,1
4073,Wednesday,22,6,en,221,10,0,41,-1.0,81,1
4074,Wednesday,22,6,en,96,0,0,29,0.0,1332,0
4075,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4076,Wednesday,22,6,en,405,125,0,38,0.0,2844,1
4077,Wednesday,22,6,en,317,0,0,44,0.0,3775,0
4078,Wednesday,22,6,en,41,0,0,30,2.0,4146,0
4079,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4080,Wednesday,22,6,en,96,0,0,37,0.0,1333,0
4081,Wednesday,22,6,en,380,0,0,53,0.0,1332,0
4082,Wednesday,22,6,en,755,0,0,48,0.0,81,0
4083,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4084,Wednesday,22,6,en,50,0,0,33,0.0,1069,0
4085,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4086,Wednesday,22,6,en,478,5,0,44,0.0,1066,1
4087,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4088,Wednesday,22,6,en,90,0,0,39,0.0,1329,0
4089,Wednesday,22,6,en,96,0,0,37,0.0,1333,0
4090,Wednesday,22,6,en,88,0,0,36,0.0,1333,0
4091,Wednesday,22,6,en,186,1,0,34,2.0,2677,1
4092,Wednesday,22,6,en,161,126,0,41,0.0,1333,1
4093,Wednesday,22,6,en,55,6,0,19,0.0,611,1
4094,Wednesday,22,6,en,96,0,0,37,-4.0,1333,0
4095,Wednesday,22,6,en,33,0,0,12,0.0,1333,0
4096,Wednesday,22,6,en,41,0,0,37,0.0,1333,0
4097,Wednesday,22,6,en,38416,56,0,64,0.0,3848,0
4098,Wednesday,22,6,en,101,0,0,44,0.0,3764,0
4099,Wednesday,22,6,en,15086,2,0,43,0.0,78,1
4100,Wednesday,22,6,en,403,0,0,46,0.0,1062,0
4101,Wednesday,22,6,en,2220,0,0,60,1.0,80,0
4102,Wednesday,22,6,en,1539,0,0,43,3.0,1332,0
4103,Wednesday,22,6,en,1539,3,0,43,0.0,1332,1
4104,Wednesday,22,6,en,320,0,0,32,0.0,1333,0
4105,Wednesday,22,6,en,251,0,0,49,0.0,3751,0
4106,Wednesday,22,6,en,219,0,0,45,0.0,3764,0
4107,Wednesday,22,6,en,88,0,0,36,0.0,1333,0
4108,Wednesday,22,6,en,58,5,0,17,0.0,2844,1
4109,Wednesday,22,6,en,694,6,0,48,0.0,2582,1
4110,Wednesday,22,6,en,539,7,0,51,0.0,3751,1
4111,Wednesday,22,6,en,3482,0,0,55,0.0,3754,0
4112,Wednesday,22,6,en,1232,0,0,42,3.0,2615,0
4113,Wednesday,22,6,en,1207,2,0,54,0.0,3753,1
4114,Wednesday,22,6,en,1006,129,0,46,0.0,1069,1
4115,Wednesday,23,6,en,2031,0,0,37,0.0,1337,0
4116,Wednesday,23,6,en,1006,54,0,46,0.0,1069,1
4117,Wednesday,23,6,en,12,0,0,23,0.0,3751,0
4118,Wednesday,23,6,en,88,0,0,36,0.0,1333,0
4119,Wednesday,23,6,en,498,0,0,44,0.0,800,0
4120,Wednesday,23,6,en,17,0,0,0,0.0,3751,0
4121,Wednesday,23,6,en,501,0,0,34,0.0,2253,0
4122,Wednesday,23,6,en,88,0,0,36,0.0,1333,0
4123,Wednesday,23,6,_u,668,0,0,43,0.0,3819,0
4124,Wednesday,23,6,en,504,36,0,44,0.0,14,1
4125,Wednesday,23,6,en,504,131,0,44,0.0,14,1
4126,Wednesday,23,6,en,59,9,0,32,0.0,800,1
4127,Wednesday,23,6,en,443,11,0,42,0.0,2610,1
4128,Wednesday,23,6,en,7828,12,0,53,0.0,3751,1
4129,Wednesday,23,6,en,504,4,0,44,0.0,14,1
4130,Wednesday,23,6,en,221,4,0,31,0.0,800,1
4131,Wednesday,23,6,en,49,2,0,20,0.0,1788,1
4132,Wednesday,23,6,en,46,0,0,35,0.0,3751,0
4133,Wednesday,23,6,en,41,0,0,37,1.5,1333,0
4134,Wednesday,23,6,en,114,14,0,0,0.0,2641,1
4135,Wednesday,23,6,en,97,0,0,37,1.0,1333,0
4136,Wednesday,23,6,en,65,15,0,19,0.0,3751,1
4137,Wednesday,23,6,en,4112,16,0,47,0.0,3751,1
4138,Wednesday,23,6,en,452,1,0,36,0.0,800,1
4139,Wednesday,23,6,en,41,0,0,37,1.5,1333,0
4140,Wednesday,23,6,en,454,0,0,56,0.0,3745,0
4141,Wednesday,23,6,en,100,0,0,44,0.0,3845,0
4142,Wednesday,23,6,en,283,136,0,37,0.0,2654,1
4143,Wednesday,23,6,en,229,36,0,39,2.0,1342,1
4144,Wednesday,23,6,en,283,6,0,37,0.0,2654,1
4145,Wednesday,23,6,en,169,0,0,37,0.0,1338,0
4146,Wednesday,23,6,en,681,18,0,39,0.0,1329,1
4147,Wednesday,23,6,en,133,0,0,43,0.0,3815,0
4148,Wednesday,23,6,en,777,0,0,49,0.0,3751,0
4149,Wednesday,23,6,en,101,38,0,30,2.0,2654,1
4150,Wednesday,23,6,en,74,39,0,20,2.0,1849,1
4151,Wednesday,23,6,en,74,138,0,20,0.0,1849,1
4152,Wednesday,23,6,en,775,18,0,42,0.0,2070,1
4153,Wednesday,23,6,en,568,0,0,51,0.0,3774,0
4154,Thursday,0,7,en,14,0,0,16,0.0,2925,0
4155,Thursday,0,7,en,1040,141,0,42,0.0,1788,1
4156,Thursday,0,7,en,267,1,0,44,0.0,1603,1
4157,Thursday,0,7,en,777,0,0,49,0.0,3751,0
4158,Thursday,0,7,en,414,0,0,48,0.0,3752,0
4159,Thursday,0,7,en,171,0,0,22,0.0,1338,0
4160,Thursday,0,7,en,62,14,0,23,0.0,80,1
4161,Thursday,0,7,en,46,142,0,37,0.0,1788,1
4162,Thursday,0,7,en,236,1,0,41,0.0,1334,0
4163,Thursday,0,7,en,431,19,0,41,0.0,800,1
4164,Thursday,0,7,en,1579,0,0,50,0.0,3751,0
4165,Thursday,0,7,en,306,0,0,47,0.0,800,0
4166,Thursday,0,7,en,86,64,0,25,0.0,183,1
4167,Thursday,0,7,en,201,0,0,46,1.0,3755,0
4168,Thursday,0,7,en,17,0,0,0,0.0,3751,0
4169,Thursday,0,7,en,331,0,0,44,2.0,1066,0
4170,Thursday,0,7,en,1171,0,0,46,0.0,2432,0
4171,Thursday,0,7,en,2505,0,0,44,0.0,3753,0
4172,Thursday,0,7,en,7280,0,0,42,0.0,3093,0
4173,Thursday,0,7,en,31,0,0,25,0.0,3764,0
4174,Thursday,0,7,en,2088,0,0,0,0.0,3011,0
4175,Thursday,0,7,en,33,0,0,12,0.0,1333,0
4176,Thursday,0,7,en,436,145,0,40,0.0,800,1
4177,Thursday,0,7,en,290,0,0,50,0.0,80,0
4178,Thursday,0,7,en,122,35,0,36,0.0,1070,1
4179,Thursday,0,7,en,204,0,0,44,0.0,3019,0
4180,Thursday,0,7,en,201,0,0,46,-1.0,3755,0
4181,Thursday,0,7,en,342,0,0,44,2.0,1338,0
4182,Thursday,0,7,en,1010,0,0,45,0.0,2656,0
4183,Thursday,0,7,en,307,21,0,42,0.0,2845,1
4184,Thursday,0,7,en,1170,0,0,43,0.0,1831,0
4185,Thursday,0,7,en,4024,0,0,52,0.0,3739,0
4186,Thursday,0,7,en,602,0,0,35,0.0,2844,0
4187,Thursday,0,7,en,35,65,0,33,0.0,1329,1
4188,Thursday,0,7,en,702,0,0,44,0.0,3753,0
4189,Thursday,0,7,en,702,0,0,44,0.0,3753,0
4190,Thursday,0,7,en,1224,22,0,46,0.0,3775,1
4191,Thursday,0,7,en,332,0,0,46,0.0,1329,0
4192,Thursday,0,7,en,6663,0,0,55,0.0,3023,0
4193,Thursday,0,7,en,69,12,0,22,0.0,1329,1
4194,Thursday,1,7,en,167,149,0,35,0.0,3019,1
4195,Thursday,1,7,en,60,45,0,31,2.0,800,1
4196,Thursday,1,7,en,271488,0,0,67,0.0,3916,0
4197,Thursday,1,7,en,1258,0,0,60,0.0,3738,0
4198,Thursday,1,7,en,41,0,0,37,0.0,1333,0
4199,Thursday,1,7,en,301,1,0,36,0.0,800,1
4200,Thursday,1,7,en,798,0,0,44,4.0,3873,0
4201,Thursday,1,7,en,41,0,0,37,0.0,1333,0
4202,Thursday,1,7,en,2712,7,0,62,0.0,3954,1
4203,Thursday,1,7,en,41,1,0,37,0.0,1333,0
4204,Thursday,1,7,en,4435,23,0,50,0.0,2641,1
4205,Thursday,1,7,en,40,0,0,17,-2.0,80,0
4206,Thursday,1,7,en,3,151,0,11,0.0,2204,1
4207,Thursday,1,7,en,3483,0,0,55,0.0,3754,0
4208,Thursday,1,7,en,288,156,0,29,0.0,691,1
4209,Thursday,1,7,en,25,47,0,16,2.0,2844,1
4210,Thursday,1,7,en,97,1,0,37,0.0,1333,1
4211,Thursday,1,7,en,42,0,0,37,2.0,1333,0
4212,Thursday,1,7,en,88,0,0,36,2.0,1333,0
4213,Thursday,1,7,en,375,10,0,41,0.0,3025,1
4214,Thursday,1,7,en,447191,21,18,71,0.0,3751,0
4215,Thursday,1,7,en,88,0,0,36,0.0,1333,0
4216,Thursday,1,7,en,556,25,0,0,0.0,800,1
4217,Thursday,1,7,en,224,0,0,36,0.0,1333,0
4218,Thursday,1,7,en,556,157,0,0,0.0,800,1
4219,Thursday,1,7,en,419,7,0,44,0.0,1069,1
4220,Thursday,1,7,en,1457,0,0,54,0.0,1075,0
4221,Thursday,1,7,en,4982,1,0,52,0.0,3753,1
4222,Thursday,1,7,en,4982,0,0,52,2.33333325386047,3753,0
4223,Thursday,1,7,en,4982,4,0,52,0.0,3753,1
4224,Thursday,1,7,en,161,1,0,31,0.0,1333,0
4225,Thursday,1,7,en,247,0,0,42,0.0,3879,0
4226,Thursday,1,7,en,1332,3,0,51,0.0,1859,0
4227,Thursday,1,7,en,143,1,0,30,0.0,761,1
4228,Thursday,1,7,en,5888,0,0,44,0.0,3753,0
4229,Thursday,1,7,en,1258,0,0,60,0.0,3738,0
4230,Thursday,1,7,en,321,9,0,43,2.0,611,1
4231,Thursday,1,7,en,4561,11,0,0,-1.0,3738,1
4232,Thursday,1,7,en,170,3,0,35,0.0,3913,1
4233,Thursday,1,7,en,148,8,0,36,0.0,3032,1
4234,Thursday,1,7,en,4982,1,0,52,0.0,3753,1
4235,Thursday,1,7,en,619,41,0,43,0.0,3019,1
4236,Thursday,1,7,en,115,0,0,44,0.33333334326744,3778,0
4237,Thursday,1,7,en,529,2,0,43,0.0,1662,1
4238,Thursday,1,7,en,193,0,0,43,1.0,79,0
4239,Thursday,1,7,en,605,1,0,45,0.0,3019,1
4240,Thursday,1,7,en,240,160,0,31,0.0,800,1
4241,Thursday,1,7,en,5888,0,0,44,0.0,3753,0
4242,Thursday,1,7,en,72,162,0,23,0.0,769,1
4243,Thursday,1,7,en,10,8,0,19,2.0,1070,1
4244,Thursday,1,7,en,164,0,0,40,0.0,80,0
4245,Thursday,1,7,en,484,0,0,43,0.0,2586,0
4246,Thursday,1,7,en,526,1,0,46,0.0,1338,0
4247,Thursday,1,7,en,155,0,0,32,0.0,1344,0
4248,Thursday,1,7,en,197,2,0,41,0.0,1788,1
4249,Thursday,1,7,en,1630,0,0,60,2.0,2650,0
4250,Thursday,1,7,en,97,0,0,24,0.0,3820,0
4251,Thursday,1,7,_u,157,0,0,43,0.0,1643,0
4252,Thursday,1,7,en,33,0,0,12,0.0,1333,0
4253,Thursday,1,7,en,4982,1,0,52,0.0,3753,0
4254,Thursday,1,7,en,5888,0,0,44,0.0,3753,0
4255,Thursday,1,7,en,989,3,0,45,0.0,254,0
4256,Thursday,1,7,en,57,4,0,34,0.0,289,1
4257,Thursday,1,7,en,19,0,0,0,0.0,3751,0
4258,Thursday,1,7,en,293,3,0,42,0.0,3011,0
4259,Thursday,1,7,en,576,0,0,42,0.0,2888,0
4260,Thursday,1,7,en,61,0,0,35,0.0,3025,0
4261,Thursday,1,7,en,3881,0,0,43,0.0,1844,0
4262,Thursday,1,7,en,42,0,0,37,1.0,1333,0
4263,Thursday,2,7,en,221,163,0,40,0.0,86,1
4264,Thursday,2,7,en,87,5,0,43,0.0,800,1
4265,Thursday,2,7,en,4,0,0,0,2.0,810,0
4266,Thursday,2,7,en,4982,1,0,52,0.0,3753,1
4267,Thursday,2,7,en,2580,0,0,52,0.0,3753,0
4268,Thursday,2,7,en,5888,0,0,44,0.0,3753,0
4269,Thursday,2,7,en,224,1,0,36,0.0,1333,0
4270,Thursday,2,7,en,101,0,0,41,0.0,3019,0
4271,Thursday,2,7,en,1299,27,0,39,0.0,2641,1
4272,Thursday,2,7,en,656,0,0,40,0.0,3019,0
4273,Thursday,2,7,en,1275,0,0,48,0.0,3738,0
4274,Thursday,2,7,en,1155,0,0,41,0.0,3840,0
4275,Thursday,2,7,en,926,1,0,47,1.0,3749,0
4276,Thursday,2,7,en,252,0,0,22,0.0,2832,0
4277,Thursday,2,7,en,527,9,0,43,0.0,800,1
4278,Thursday,2,7,en,49,0,0,14,0.0,1334,0
4279,Thursday,2,7,en,3297,6,0,53,0.0,2520,1
4280,Thursday,2,7,en,237,0,0,31,0.0,3025,0
4281,Thursday,2,7,en,476,0,0,47,0.0,3758,0
4282,Thursday,2,7,en,2227,1,0,49,0.0,1601,1
4283,Thursday,2,7,en,42,0,0,37,0.0,1333,0
4284,Thursday,2,7,en,34,58,0,13,0.0,1831,1
4285,Thursday,2,7,en,69,1,0,22,0.0,1329,1
4286,Thursday,2,7,en,89,0,0,43,0.0,1483,0
4287,Thursday,2,7,en,36,0,0,20,1.0,3019,0
4288,Thursday,2,7,en,2325,0,0,49,0.0,3019,0
4289,Thursday,2,7,en,223,11,0,0,0.0,3753,1
4290,Thursday,2,7,en,584,165,0,0,0.0,1329,1
4291,Thursday,2,7,en,143,0,0,32,0.0,800,0
4292,Thursday,2,7,en,584,38,0,0,0.0,1329,1
4293,Thursday,2,7,en,931,0,0,27,3.0,3021,0
4294,Thursday,2,7,en,42,0,0,37,0.0,1333,0
4295,Thursday,2,7,en,42,0,0,37,1.0,1333,0
4296,Thursday,2,7,en,294,42,0,38,0.0,1362,1
4297,Thursday,2,7,en,45,0,0,18,0.0,694,0
4298,Thursday,2,7,en,225,1,0,36,0.0,1333,0
4299,Thursday,2,7,en,4983,1,0,52,0.0,3753,1
4300,Thursday,2,7,en,42,0,0,37,2.0,1333,0
4301,Thursday,2,7,en,5888,0,0,44,0.0,3753,0
4302,Thursday,2,7,en,17,1,0,11,0.0,1333,1
4303,Thursday,2,7,en,294,29,0,38,0.0,1362,1
4304,Thursday,2,7,en,455,0,0,56,0.0,3745,0
4305,Thursday,2,7,en,537,1,0,0,0.0,226,1
4306,Thursday,2,7,en,42,1,0,37,2.0,1333,0
4307,Thursday,2,7,en,1244,2,0,49,0.0,4349,1
4308,Thursday,2,7,en,824,0,0,49,0.0,1849,0
4309,Thursday,2,7,en,343,0,0,37,0.0,80,0
4310,Thursday,2,7,en,1333,0,0,51,0.0,1859,0
4311,Thursday,2,7,en,343,0,0,37,0.0,80,0
4312,Thursday,2,7,en,46,0,0,35,0.0,3751,0
4313,Thursday,2,7,en,48,0,0,39,0.0,3751,0
4314,Thursday,2,7,en,537,0,0,0,0.0,226,0
4315,Thursday,2,7,en,1333,1,0,51,0.0,1859,0
4316,Thursday,2,7,en,537,0,0,0,0.0,226,0
4317,Thursday,2,7,en,259,0,0,51,0.0,1331,0
4318,Thursday,2,7,en,260,0,0,42,0.0,1332,0
4319,Thursday,2,7,en,132,0,0,22,0.0,3019,0
4320,Thursday,2,7,en,2227,2,0,49,0.0,1601,1
4321,Thursday,2,7,en,332,30,0,31,0.0,1065,1
4322,Thursday,2,7,en,537,0,0,0,0.0,226,0
4323,Thursday,2,7,en,324,0,0,52,0.0,3811,0
4324,Thursday,2,7,en,55,0,0,57,0.0,3019,0
4325,Thursday,2,7,en,225,1,0,36,2.0,1333,1
4326,Thursday,2,7,en,88,0,0,36,0.0,1333,0
4327,Thursday,2,7,en,7546,0,0,52,0.0,1068,0
4328,Thursday,3,7,en,1333,1,0,51,2.5,1859,0
4329,Thursday,3,7,en,205,6,0,33,0.0,802,1
4330,Thursday,3,7,en,209,0,0,26,0.0,1601,0
4331,Thursday,3,7,en,33,0,0,12,0.0,1333,0
4332,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4333,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4334,Thursday,3,7,en,225,0,0,36,2.0,1333,0
4335,Thursday,3,7,en,42,0,0,37,1.0,1333,0
4336,Thursday,3,7,en,88,0,0,36,2.0,1333,0
4337,Thursday,3,7,en,24,0,0,29,0.0,2432,0
4338,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4339,Thursday,3,7,en,225,0,0,36,0.0,1333,0
4340,Thursday,3,7,en,1333,0,0,51,0.0,1859,0
4341,Thursday,3,7,en,33,0,0,12,0.0,1333,0
4342,Thursday,3,7,en,33,0,0,12,0.0,1333,0
4343,Thursday,3,7,en,57,0,0,32,0.0,3753,0
4344,Thursday,3,7,en,4937,0,0,50,0.0,3739,0
4345,Thursday,3,7,en,88,0,0,36,0.0,1333,0
4346,Thursday,3,7,en,5955,0,0,55,0.0,3019,0
4347,Thursday,3,7,en,2095,0,0,50,0.0,3753,0
4348,Thursday,3,7,en,83,0,0,40,0.0,3753,0
4349,Thursday,3,7,en,1598,2,0,56,0.0,3019,1
4350,Thursday,3,7,en,12345,1,0,60,0.0,3019,1
4351,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4352,Thursday,3,7,en,50,1,0,27,0.0,3737,0
4353,Thursday,3,7,en,33,0,0,12,2.0,1333,0
4354,Thursday,3,7,en,42,0,0,37,3.0,1333,0
4355,Thursday,3,7,en,5692,1,0,65,0.0,3195,0
4356,Thursday,3,7,en,212,0,0,22,2.0,2050,0
4357,Thursday,3,7,en,42,0,0,37,1.0,1333,0
4358,Thursday,3,7,en,42,1,0,37,0.0,1333,0
4359,Thursday,3,7,en,3010,0,0,43,0.0,4044,0
4360,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4361,Thursday,3,7,en,225,1,0,36,0.0,1333,1
4362,Thursday,3,7,en,61,0,0,37,2.0,3815,0
4363,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4364,Thursday,3,7,en,873,0,0,41,2.0,2055,0
4365,Thursday,3,7,en,625,0,0,41,0.5,1069,0
4366,Thursday,3,7,en,8279,0,0,46,0.0,3769,0
4367,Thursday,3,7,en,42,0,0,37,0.0,1333,0
4368,Thursday,3,7,en,757,0,0,31,0.0,2092,0
4369,Thursday,3,7,en,265171,1,0,57,0.0,3874,1
4370,Thursday,3,7,en,42,0,0,37,3.0,1333,0
4371,Thursday,3,7,en,42,0,0,37,3.0,1333,0
4372,Thursday,3,7,en,1085,0,0,47,0.0,3816,0
4373,Thursday,3,7,en,625,2,0,41,0.0,1069,0
4374,Thursday,3,7,en,1198,0,0,49,-1.0,1065,0
4375,Thursday,3,7,en,625,2,0,41,0.0,1069,0
4376,Thursday,3,7,en,2227,3,0,49,0.0,1601,1
4377,Thursday,3,7,en,565,1,0,42,0.0,82,1
4378,Thursday,3,7,en,56,0,0,21,0.0,1329,0
4379,Thursday,3,7,en,1044,0,0,51,-1.0,3019,0
4380,Thursday,3,7,en,24,0,0,0,0.0,3751,0
